,0
5115,"What?
It is the black Liberal MP Fergus who is against the decriminalization of marijuana possession, despite the fact that blacks are more likely to be charged with possession"
5116,"Nationally the Liberals and NDP are committing mass genocide against white Canadians with the ""immigrants at any cost"" program"
5117,"
As white populations drop their birthrate to fund college and other programs for their kids, immigrants have - kids on government dole"
5118,"
Expand out  years
The death of white Canada
It is organized genocideThe opposition to ratification comes from two sources"
5119,"'s, and his wife Lois, Father Dowling, and other AA's, turning to LSD believing it to improve one's relationship with God raises a red flag about AA"
5120,"""resemble large pink thimbles"
5121,"

Increased immigration will also allow Oregon to become a more diverse society, that is no longer dominated by white racism, as it currently is"
5122,"That in no way says that they will stop tracking white nationalists, just that Reuters, who are anti-Trump anyway, see it that way"
5123,Nice try though!Well how do you explain all the marches around the world that included men and women black or white?
5124,"Not to speak of thousands of miners dead in unsafe mines, from black lung, silicosis, etc"
5125,"No, the above link shows the rate of success of white males raising to CEO positions"
5126,"
Your interpretation (or rather fabrication) of statistics puts on display your disdain for white culture (as usual)"
5127,"hmmm
it seems to  me that this now boils down to a 'he-said-she said' argument and with out rd party validation, there is no facts so this should be dismissed

This by no means I do not believe Comey, but I can not see how som one could get censured/impeached/whatever with no outright proof

Remember we need corroboration from a crusty blue dress in the Clinton Impeachment, as the 'cigar' testimony never got validated with proof
(close but no cigar ) lolGreen card recipients are considered ""permanent resident"" status"
5128,"I could say that the colours blue and green don't exist, but then I'm colour blind"
5129,"We heard that he was such a red hot coaching commodity, but the FIRST time I heard him try to speak, my heart dropped"
5130,"""

The Internet has diminished freedom of speech into free speech - anybody with a keyboard can express/describe whatever pink elephants float in his/her sky !"
5131,"
Typing on iPhone while driving through red light"
5132,"White Lives Matter, this dangerous twisted concept is rooted in the notion that it isn't Conservative white people who are the actual racists;"
5133,"rather, it is black Americans and those others who dare to talk about white privilege and white supremacy that are guilty of that sin"
5134,"The white house is a thug free zone, Trump is the man!Maybe blacks are being convicted because they are guilty"
5135,"would you look at that,


…don't those white nationalists clean up nice, though?

"
5136,What's so bad about having a white minority canada?
5137,"If you want to see the effects of rampant overuse, look at the Pacific Crest Trail, and watch for all the white blossoms of the wild Toilet Paper flowers along the trail"
5138,"

If I said that these numbers meant that black inmates were more violent, as evidenced by the higher rate of force required, I'm sure the ACLU would dispute my findings"
5139,"The black soldiers role was not only ""downplayed"", they were removed from all references to the AlCan building for years after the war because of military classification"
5140,also they should check with witnesses if there was a green cloud after the explosion it was a chlorine base gas such as phosgene gas
5141,What a yellow-belly BABY!
5142,its not saying that black lives matter more than anyone else
5143,Black bears got very little to eat this summer/fall due to the dismal pink return
5144,""" If a black person puts on blackface?Isn't that what the all these white politicians, regardless of party, have done since time immemorial?"
5145,"Remember when Trump asked black America on the campaign trail, ""what do you have to lose?"" 

The answer is becoming clear"
5146,"

This is the second time in two weeks the White House has tried to use its bully pulpit to get black people fired"
5147,"""I suspect that these green jobs if they ever materialize will be part of Trudeau's feminist agenda where white males need not apply"
5148,And how many Missing and murdered white woman are there ?
5149,Or a black bear that breaks into a home with children in it?
5150," Besides divorce, is hardness of heart an implicit target of Jesus' instruction here?
But life is complex, and it also takes heroic humility to admit that not everything is black and white"
5151,"

This, at least, is what comes to mind as I reflect on Jesus' words about hardness of heart""This from a white-woman-doctor-MP who is as establishment as her social circle"
5152,many studies have proven that white people are the least racist people on earth
5153,"Here's just a few - tons more if you ever figure out how to search on the internet:

 * ""Dead Broke"" - Claim Hillary made leaving the white house - even left-leaning Politifact found that to be a lie;

* ""Sniper Fire"" - During  campaign Hillary claimed to have come under sniper fire in Bosnia"
5154,"What affirmative action says most often is that in state university systems, If the state has % black population, then % of public university enrollment should be black students"
5155,"You are dead wrong, and affirmative action is designed to break down the barriers to black people escaping those segregated neighborhoods to get educated and live in the neighborhood of their choice"
5156,your white supremacist slip is showing again
5157,"Is this that same racist looser up there that tried to block off a public road with boulders because he didn't like the fact that a bus full of white kids were using a road on ""his"" land?

Troops shut that down real quick"
5158,"In six years living in a stable historic black neighborhood in Philadelphia, a neighborhood going back to free black people in the 's (my rental two-story brick row house was three blocks from the house where the opera star Marian Anderson grew up) there were two active criminal youth gangs nearby, but on my block there was a solid neighborhood committed to resistance to crime"
5159,"Yeah I know about green laser pointers, i"
5160,"Sorry dude, green or red it is absolute power that is important"
5161,How about planting feed lots for white tail deer?
5162,This is a good black market opportunities for the reserves much like cigarettes are
5163,unemployed and under-employed white-collar professionals
5164,"OK blue blood congressional Republicans, make a escape proof plan to tie up and muzzle this narcissist for the next your years, if he can make it that long"
5165,Hill calling Trump a white supremacist isn't racist
5166,"

Her being racist would be her saying that black people are genetically superior to whites, white people are evil, etc"
5167,"he also was probably on the video from the brown jug, when he went in to buy some liquid courage"
5168,And black lives matter manage millions of acres of land?
5169,"
As not reported by the above, Trump didn't win this election because of the ""angry white voter"", he won because many people who previously voted for Obama, voted for Trump, including more of the Latino, black, women, union, and other minority voters than voted for Romney"
5170,"If Trump's 'pro-life' stance is sincere, I'll eat his stupid red hat!"
5171,"
Elliott's true colors are showing just like the bruises he left on that white girl"
5172,Why live with rules that date black to ancient times
5173,"
Only about a third of the DA's supporters are white and most whites want clean governance before white governance"
5174,Elise would scream racism at a white guy driving a black truck
5175,"If elected, Hillary Clinton can pull out the big red reset button and make everything OK again"
5176,"""the established (non-new) white Canadian has been victimized for far too long"""
5177,"

Does it amount to the creation of a secret black-listing of the people who are frequently marked as ""bad"" ?"
5178,"Mostly white folks, yeah?"
5179,Loads of white people??…Good
5180,"

""God please let that hurricane cleanse Texas of those racist ass white people"
5181,"

Is any white organization a racist org"
5182,"

In Zimbabwe Black gangs terrorize, rape, and murder white farmers"
5183,"Why is poloz still hanging around ?

Give him his severance and put a black rock in his place"
5184,"Therefore, large, peaceful demonstrations indicating strong opposition to racism and bigotry are necessary to place white supremacists on loud and clear notice that their cause in not popular and that they are a relatively very small, isolated minority (to whom equal opportunity will likely not apply)"
5185,"One reason for the rise of the Trump Monster

the leftist ""progressives"" are sort of anti-white 

the founders of North American civilization are now at the bottom of the totem pole,

where progressives think the white man belongs

Blame the left for the rise of TrumpI hate the FACT that it's mostly black and Samoan criminals that's waging havoc in the community"
5186,"

An ancient dispute among theologians about the soul is a red herring"
5187,"Aloha Todd:

Whist the Party of Lincoln still has members who do not exactly meet the my criteria, it's leadership continually  panders to a core of ""geriatric, poorly educated, bitter white men"", a"
5188,"old, white and terminally out of touch"
5189,"""

I disagree, I say we resurrect his Tent City just for him, let him wear pink underwear and striped prison uniform while he does his six months in the Phoenix heat"
5190,"With that constant red nose and red face , I question Caldwell's daily sobriety!"
5191,The majority of white folks don't realize that our race relation issues were created by white people for white people
5192,"Wow really, a black engineer's office"
5193,"Mulroney took cash, under a table, in a brown paper envelope"
5194,Fewer black people?
5195,The next white nationalist rally will be held this weekend at Bristol Motor Speedway in Tennessee
5196,Trudeau is suffocating Canada's resource industries with high taxes and bureaucratic red tape while the US is preparing to do the opposite
5197,Police rejoinder is that black people die breaking the law?
5198,"Happy, white or rich?My buying was done a long time ago"
5199,"And the cost in law enforcement, judicial, and correctional services expenditures to stamp out the black market (which won't happen anyway)?"
5200,"

However, his midday report on white teachers was terrible"
5201,"So, an American black man wearing a ball cap for Chicago is yelling in the face of a Canadian man holding up a sign to stop the illegal entry to Canada"
5202,"

Are we supposed to accept people who demand entry to Canada just because they breathe air?The Liberals have been caught out for more than a $ orange juice (Philpot's limos, Mckenna's photographer and ministry luxury vehicles, Butts/Telford moving expenses, to name a few"
5203,"WOW, goo knows sooooo much about black history"
5204,Just another black man raping white women
5205,It's as if black has become white and white has become black
5206,", where you get pink slipped every spring, and a significant segment of the population treats you with disrespect"
5207,"""Whether they are the voices of the poor, or black or Latinx, or feminists, or LGBT Catholics, NCR is singular among other Catholic media outlets for the range of voices it includes in its reporting and its commentary"
5208,"

The last time Mexico allowed an big influx of white Americans, the US used it as an excuse to annex all Mexico's northern territories by force"
5209,Unless you are a black man whose father and his father and his father etc
5210," 

How about we work toward fewer police shootings of all people?#White lives matter

There

Now all of us white folk can get the political support we need from our fair minded piticians and journalists

So it's official if you have a problem with our whiteness you are a racist fascist pig"
5211,"Just another insecure weak white guy, threatened by women and minorities"
5212,To white people
5213,"Be happy?We have empirical evidence to prove such measures only result in the black market

With cigartettes in particular, we've tried super high taxes and all it does is drive everyone to the black market"
5214,"Prison camps for Muslims, the loss of civil rights such as freedom of speech and freedom of the press, assaults and killings of anyone not white enough, etc"
5215,"html
Unless there is an equal effort to investigate the white nationalist and other hate groups the US Government risks being no better than the Gestapo"
5216,"

I have only been stung twice in mine own life of more than half a century, once when I was very young, by a bee, but only because it landed upon the peanut butter and honey sandwich that I was eating, and so was stung on my tongue (that hurt!), and a yellow jacket sting unto the crown of mine own head, when not paying attention, head butted a yellow jacket nest"
5217,"

I wish I could bottle it, so that it could save millions of individuals from the effects of malaria, the Zika virus, yellow fever, the West Nile virus, etc"
5218,“These are issues where it’s black or white;
5219,To a president who cannot choose the United States over white nationalist groups:
5220,"Her district is mostly black An they would vote for Lassie if he had a D next to his nameThe Feds ""gave the green light to the project last fall, after making changes to the review process that Mr. Carr said included more Indigenous engagement"
5221,", illegal to cross when the ""don't walk"" red sign is flashing, are not being enforced"
5222,"

They stumble from one fiasco to the next, fighting among themselves, treacherously leaking about each others blunders while the batty old orange uncle burns at every perceived slight"
5223,Your statement is a red herring
5224,Except Bill Clinton and the black guy
5225,"""CBC splits single white man’s salary between two women, two minorities"""
5226,white racism
5227,"

It must be hard being a white male:"
5228,"""raising questions about whether the decision to go into the red when times were good was foolish in retrospect""
=============

One does not need to wait to ""retrospect"" on this one, it is a BAD idea regardless of what economic philosophy one follows"
5229,How many white males do you know teach grades -?Players:
5230,"""
Hilarious how ""patriotic capitalists"" are against wealth all the sudden when black people earn it"
5231,"The Broncos and NFL players are anything, but concerned about young black men in America"
5232,"You won't find KKK, neo-nazis and white supremacists in the Democratic party"
5233,So all you on the right who adamantly stated that Trump did indeed decry the white supremacists I say why then are they bothering with this resolution?
5234,lolIt's always the poor black people that are affected by ANC maladministration
5235,I am glad that the media are finally giving it back to the orange groper and his flunkies
5236,Or maybe you mean the red states that take more than they contribute?
5237,"She was a white woman killed by a man with a long history of mental illness, probably a cause of both his susceptibility to bigotry, and his murderous impulse"
5238,"Charleston, Illinois, on September , , where he said:

I will say then that I am not, nor ever have been, in favor of bringing about in any way the social and political equality of the white and black races — that I am not, nor ever have been, in favor of making voters or jurors of negroes, nor of qualifying them to hold office, nor to intermarry with white people;"
5239,and I will say in addition to this that there is a physical difference between the white and black races which I believe will forever forbid the two races living together on terms of social and political equality
5240,"""

When it comes to actually passing a historically unpopular bill that will hurt a large number of their own constituents, this is going to be a much harder sell for the moderate senators that aren't in solid red states"
5241,They were talking about Bill Clinton's DNA matched semen on Monica's blue dress
5242,I dare say that Tricky Dicky was an angel compared to the orange haired pervert
5243,"Middle-aged white male, this must be unprecedented"
5244,"

Figuring out how to win more white working-class votes, especially in the Midwest, has to be at the center of any Democratic comeback plan"
5245,""" —Dave LeonhardtThe great orange negotiator couldn't negotiate a deal on health care, couldn't talk Mexico into paying for the wall, and now can't see his way to negotiate a deal with his two closest neighbours"
5246,"
Historically, white evangelicals have much higher turnout than other voters"
5247,"
white evangelicals - % R, % D"
5248,I went to school in Valdez and remember Steven restoring a pale green ' Chevy in Mr Bucks auto class
5249,"

God didn't have anything to do with this, unless He/She was sending a black bear into your son's room for laughs"
5250,So where's your concern for all the innocent people who continue to be burned and shut out by the existing favouritism toward white males?
5251,Your heart only bleeds for the white male - poor guys
5252,"com has ever posted pro Nazi content, or anything even remotely tied to white supremacist views"
5253,Too little too late from the odious orange one
5254,"Toronto is not going to be able to supply single family detached homes because *gasp* there is not enough land area to build all these single family detached homes (what, with a white picket fence also?) inside the city limits"
5255,"How about I change it to:

 ""If Trump opposed racism, he would hardly be calling for the firing of black athletes - and the small number of white athletes who support them - who take a small symbolic step to protest racial violence against people of colour"
5256,"""The debacle of the Haitian illegal migrants seeking asylum (queue-jumping, really) is an black eye to our national immigration policy"
5257,"Do you actually think that ALL laws are good?ALL laws should be obeyed?If I respond to a bank robbery, and am told the suspect is black-do you actually think I'll be pulling over white, asian and hispanics?What the left sees as ""profiling"" in a bad sense, is nothing more than expending your time, money and effort addressing the actual problem,without all the ""political correctness"" crap"
5258,"So what distresses you the most, unemployment half what he inherited, deficit increase /, the withdrawal of US troops from two hugely expensive unwinable civil wars in the Mideast, the repair of ally relationships from our disaster ours war on terror (especially the disaster ours Iraq War), or the fact we have a black man as president?"
5259,I have been a blue collar worker all of my life working for wages & being paid by the hour
5260,"WHEN is that guy in the white shirt and dark glasses, short hair going to be apprehended/arrested?"
5261,"He has shown up in several photos, mostly notably he was one of those beating up that black teenager in the parking lot"
5262,"""

What kind of white revisionist baloney is this?"
5263,"
Trump threatens violence if he's not given the green light"
5264,Nothing evil (I'm not that black or white
5265," Is it white privelage to
Say that"
5266,The same morons in charge of these policies are bewildered by the fact that middle-aged white men are killing themselves in record numbers
5267,"A lot of us old folks grew up with Mayberry RFD, on black and white TVs"
5268,or perhaps young black women shouldn't get pregnant by men who are unreliable at best
5269,DP recently ran an article decrying the high rate of black homicides in Denver
5270,"How is that defending Nazis and white supremacists going for you?
By the way, Trump's approval rating dropped precipitously in all  states and the District of Columbia"
5271,"Actually, if want to read pap from lobby groups for green energy carpetbaggers, the Globe is usually the right place"
5272,This is a tried and valiant soldier who risked his life in the battlefield while you were fecking safe at home in your dirty white hide
5273,If he had been white the press would just chuckle and pass on
5274,"Spending a lot of money to set up a very complex system that will cost Canadians money, reduce jobs due to the extra administrative overhead and red-tape (even if it is revenue neutral) all so that we'll fail to meet our commitments by a tiny fraction less than we're going to meet them by now?"
5275,"

A large part of the country would severely restrict abortions leaving California, New York, and the other navy blue states to do their own thing"
5276,com////berkeley-rally-demonstrations-sunday/Because they think a bad QB is being black balled from the NFL for things other than his poor play
5277,"Well, you might as well be a white supremist with a comment like that"
5278,for you kooks calling trumpy the orange pig does that mean nobomba is the black monkey?
5279,"

Trump demagogues black protesters because he's racist, and he only cares about his racist base, so there's no downside for him"
5280,if the FBI has not yet issued an arrest warrant for that old whore Madonna for threatening the white house and the president then Mr Trump has to replace the head of the FBI today
5281,Talk about kettle and black !!!!!
5282,"The listhping beast from the northeast makes the minnesota milkmaid look chic !my Aunty Mackenzie got an awesome blue Mercedes CL-Class Coupe from only workin on a home
www"
5283,"” 
Does it seem sensible to NOT allow a green arrow indicating motorists can turn into a crosswalk?"
5284,org/chapter_plansAll this because it was the black guy who created Health care for our country
5285,"Doesn't he know the NSA, CIA, and FBI are watching the Internet for email conversations or Google searches for terrorism, bombs, weapons of mass destruction, kidnapping, Arabic words, pedophilia, rape, Russia, Afghanistan, Pakistans, and all -stans, assassination, treason, sniper, white supremacy, Semtex, etc"
5286,We came into the front door that an orange orangutan opened
5287,"Sure, can I borrow your safe room and pink Putin's Pet Trimpski Poodle to keep me company?"
5288,Trump thinks protest is perfectly fine for neo-Nazis but a firing offense for black athletes
5289,Not enough red bull in it for you?
5290,Pro wrestling more your style?Elitist white professors of all ethnicities (eye roll) make racist remarks with second-nature frequency
5291,"Great that more US mainland tourist are choosing to vacation on the Big Island instead of Oahu which is full of dirty brown water after it rains, traffic gridlock because of too many cars & a train to nowhere project that will make traffic on Oahu WORSE;"
5292,"First of all, it is obvious that Stephen Miller, a senior policy advisor in the White House, is seriously steeped in the culture of white nationalism"
5293,"
Secondly, when it came time to defend the president’s proposed immigration reforms, the White House decided to give that job to Stephen Miller, who not only did so by fanning the culture war flames, he also sent out clear dog whistles to his white nationalist friends that this administration stands with them"
5294,"
Trump, the admitted white supremacist and his white power henchmen"
5295,"probably at  AM
Personally I saw white smoke coming out of my local BMO chimney"
5296,"""
""Your failure to condemn white supremacists and neo-Nazis has domestic and international ramifications,"" he said"
5297,"

By the way, one of the last high-profile Mountain View shootings was by a white kid raised by one of your conservative Christian buddies"
5298,The CBC seems to be a channel dedicated to showcasing and supporting mostly white actors and stories
5299,"Don't worry, we are going to be invaded by green people very soon"
5300,I have a blue pool in my backyard
5301,"Putting a white supremacist in charge of ""election integrity""?"
5302,"
I bet if you checked with the Colorado Civil Rights Division, you would find cases where people had successfully brought complaints on the grounds they were discriminated against because they were white or male or straight"
5303,"
In fact, if people think that because they are white or male or straight, they're not protected by the civil rights laws, they are skewing the statistics, and denying themselves the remedies they can legitimately avail themselves of"
5304,"
- Ban the display of the black and white ISIS 'flag', much as Germany does with Nazi images"
5305,A purely white society of British and French only?
5306,"
------------------------
No, but why is Justin putting diversity people ABOVE the founders of Canada , ""A purely white society of British and French only""

Unless you are diversity, LGBT, refugee or First Nations Justin ignores youI said I would continue with this mantra because white people need to learn they are not Earth's alpha people"
5307,""" 

Lisa Bloom also says white men are at the top of the list for gaining foreign visas to have sex with children"
5308,"

Lisa Bloom also adds the most prolific serial killers in this country (America) are white men"
5309,Seems that is what Joe Oliver thought when he green lighted them
5310,"More words to describe Legacy Media :

Disgusting
Intellectually dishonest
Hyper-Partisan
Incredibly biased 
Corporate Fake News Scumbags

******

And no, President Trump didn't cause any implosion of Mainstream Media, they accomplished that themselves via epic levels of yellow journalism and fake news narrative broadcasting"
5311,"

The ANC may be corrupt, but if anything, the ANC is giving special advantage to black dreams"
5312,Lane County is just as blue as ever
5313," B annually into Canadian energy exports
an additional $M / year to British Columbia in property tax
an additional $ M annually to the city of Burnaby
an additional $, to the Westridge Marine terminal per tanker( = $ M annually)
-
-
So hundreds of jobs and hundreds of millions of tax dollars just to green light the expansion of an energy transport system that has been functioning safely for over five decades"
5314,And are universities really missing any serious dialogue if they don't roll out the red carpet for trash like that?It's just a simple case of a flock of birds who got tired of crapping in their own nests roosting elsewhere to fill it full of crap
5315,Legalized markets (unless they are overtaxed) always undermine black markets
5316,() The Republican establishment has been playing the hate card by using The Heritage Foundation and CATO Institute to churn out propaganda the hard working conservative eats up () this material is then reposted on hundreds of anger filled right wing websites that use it to generate donations (we take Visa) () the fiction of trickle down is being realized by blue collar workers who have not seen wages rise while the % have taken % of new wealth
5317,"

Saddam’s faked yellow cake, non-existent WMD’s, secret biolabs rolling around Iraq in the stillness of the night stories and the miserably failed security cost the US couple of $trillions"
5318,The only person more deserving of an orange jumpsuit than Obama is Hillary
5319,"

So, the proposed solutions are like requiring white wall tires on a convicted DUI offenders car"
5320,"

There is no cavalry riding in on white horses to save the day, what you see is what you get"
5321,"

Oddly enough, the right wing nutbars don't ask white American Presidents for proof of citizenship"
5322,Why is everything always a racist issue especially to black bigot politicians?
5323,"the orange s a c k is getting squeezedWell, if Kevin gets elected and sits a week in the HoC, he will have equal political experience of current PM"
5324,"

Trudope is nothing but a facade, a name to get the party elected while the puppet masters behind the green curtain pull the levers"
5325,"So Tancredo aligns himself with white nationalists and then decides to run for governor, of Colorado?"
5326,I see lots of white people doing things that indicate low intelligence
5327,"In the reviews I've read, no one has commented on the white flip clock radio in the play"
5328,the belief that black people cannot be trusted to rule themselves
5329,Please believe that most white South Africans also suffered during the rule of the apartheid regime
5330,"Popular Vote :
Donald Trump--,,--->%
Hillary Clinton--,,--->%
So you mean % of ""the people"" have spoken--mainly the college-educated white males and the like-minded non college-educated whites"
5331,Why are these white power terrorist groups even allowed to operate in the US?
5332,"As a non Christian, I look at the Christians and the evangelicals and wonder what kind of christianity they worship, or, how the Christian politicians who are defunding the health and social programs that help the unfortunate, sick, weak, infirm, diseased, hungry and the dying, and giving the same funding to whatever corporation or individual fatcat banker on wallstreet, bribed them, even call themselves Christians?
I may end up in the white mans hell, but I will see many past administrations and congressional delegations there"
5333,"""Stop demonizing black children""?"
5334,"If their green economic vision is the same as Ontario's, be ready for a financial train wreck"
5335,"

Yes, this has lost the DA votes, but whether it has lost more white votes or more black votes remains to be seen"
5336,"""This white male persecution complex has to stop"
5337,"

The orange clown obviously doesn't have a clue about how the USA Federal Legislative Process works"
5338,"
Do like I do write the white house contact the idiots supposedly the community leaders around here"
5339,""" '
So, these guys ""disrespecting our flag"" are SOB's, but the khaki clad, Nazi salute throwing Charlottesville alt-right protesters, chanting ""Jews will not replace us"", those guys are ""fine people"""
5340,I'm sure the families of the bravest americans who gave their last full measure of devotion to this great nation take great solace and deep comfort from the president's childish and irrelevant red-faced tweets about football players
5341,"

It's also beyond condescending for you to tell black people who does and does not deserve their votes - I'm pretty sure black people are fully capable of figuring that out for themselves and voting accordingly"
5342,It is important that patients are aware that a black tooth is nothing compared to letting a cavitated lesions continue its damages or make a child undergo general anesthesia or sedation
5343,com/en/products/advantage_arrest/These white nationalists don't speak for me or my family
5344,"A female beat a white male!Who bought the green house for them?When are these old white guys, (Newt Gingrinch) going to learn:"
5345,It's funny that Pope Alexander XI is mentioned in this column as an example of the ages-long historic evil of all white people (for which we must all scourge ourselves evermore in order to be forgiven for our sins)
5346,"

Young white males, do not have good career prospects compared to others"
5347,"Perhaps the Sulpicians, who have focused their ministry on seminary training, have grown weary of cranking out JP II/B XVI priests in the image of Archbishop Cordileone, who was again passed over for a red hat"
5348,"Again it comes down to old white males, huh?"
5349," Burke, what a poor soul!
He is a white male, i"
5350,Non white societies?
5351,"

As to touareg, yes i meant touareg (the french word, and considering many of the countries they inhabit have French as a national language, i am perfectly validated in doing so, having lived there) - talk about red herring"
5352,"Why do we need to talk about Islamophobia when it is a made-up word by Islamists to silence honest and critical debate about a religion that needs reform?
Why do we need to talk about white supremacy when ""white"" nations are the only nations of the world who openly allow other groups to immigrate and give them equal legal status?"
5353,"

The US has to get rid of this coldsore now before he is even allowed to move to the white house"
5354,especially white ones
5355,It's a term used by Hispanics for so-called white people in general
5356,"Attributing debt solely to the occupant of the white house is silly

Fact:"
5357,"Black Pride = being black and proud
Gay Pride = being gay and proud
White Pride = NAZI!"
5358,"That's not white privilege, it's black stereotype"
5359,"(Perhaps city workers do not have experience with the remote-control aspect of these lights?)

) Some people may complain about the daylight color temperature of the LEDs simply because they are used to yellow incandescent lights"
5360,"moonlight is also natural, and it is very white (except when the moon is close to the horizon)"
5361,"Gail, as a Catholic, I understand that the teaching of the Church for too long has been that life is either black or white"
5362,Only Congress can prosecute a case against Trump and they have pretty much acknowledged they will tolerate blatant criminality in the white house as long as there's a big fat tax cut for the % and conservative judicial appointments at the end of the rainbow
5363,"Are you telling us that white Southern Baptists routinely went to church with MLK, or black people in general?"
5364,An apology is not enough as it is coming from a white colonial oppressor
5365,a home where a pompous arrogant sexist misogynist white supremacist was raised is being used to house refugees?
5366,"As much as this might bother the orange embarrassment, someone should have bought it and burned it down"
5367,"""a white supremacist or any kind of a nut"
5368,""" Like a BLM nut?PRMW
How does one ignore the capital gain associated with blue chip financial stock"
5369,How come we only talk about white and black?
5370,"

How come we have so many single black mom's (look at the ratio vs other)?"
5371,where are all the black dads?
5372,coming and going from my house is not my green light for socializing
5373,"Wow, the commissary in the basement of Russian intelligence services headquarters must be pouring black-tea by the gallon"
5374,All that black smoke and burning equipment going into the air really hits home on WHO YOU ARE
5375,There is a reason the left hates Rebel / Sun News with such white hot passion:
5376,"
Trump himself is like a fossil fuel, exhaling carbon dioxide and creating a cloud of orange smog"
5377,"Geez, McGrath, aren't your ears red for being such a liar?"
5378,"org/wiki/History_of_the_United_States_Democratic_Party

And by the way, don't look now but many political experts have written volumes about the death of the blue blood Republican Party"
5379,"wright, if a driver is colorblind and cannot differentiate between red and green, he shouldn't be driving!!!This article is poorly written, poorly researched, offensive, and completely out of touch with any kind of reality"
5380,"You wrote:

<<The population is aging now and there is no need to create a new industries, but many blue collar men refuse to go to such jobs because they consider it woman's work"
5381,"

and the $ Billion Keystone expansion awaits only the green lights of Mr Trump and Tillerson-
-
that's $ Billion invested into Canada by national and international corporations 
-
that jobs for Canadians from coast to coast to coast 
-
that's private sector capital invested into Canada that will generate an export product that will bring in tens of BILLIONS of dollars yearly for decades to come
-
and those billion$ will be taxed by civic , provincial and federal governments "
5382,"For someone so learned, this authors makes a lot of assumptions about what white people are thinking, without even asking their thoughts"
5383,Piper probably doesn't know the first thing about calculus had not white men taught her
5384,Hydroelectric dams like this are NOT near as green as many like to believe
5385,This was a racist shooting of an unarmed white woman by a black cop
5386,The voters of black diamond need correct the mistakes they made by electing these three individualsCome on miss lady
5387,"Can anyone explain the seeming increase in white-collar theft from non-profits, often by trusted long-term female employees?
Is it to pay gambling debts?"
5388,"
direct quote from a mother of black boy who was caught stealing"
5389,"its only function seems to have been to make transition away from a white male less obvious than it would have been if they had just gone to, say, Andrew Chow as anchor"
5390,Boxing gets another black eye
5391,"When I see two black males walking on the same sidewalk as me, I cross the street"
5392," ""set out to kill as many white people as he could""

Globe headline characterization:"
5393,"

About traffic lights, I am really liking that many left turn lanes now have a flashing yellow to let you turn without an arrow, which is a good start to letting you drive in a more common sense manner"
5394,"It's time to wake up and vote as a islander, brown, white, yellow or black"
5395,Anglo-American old white men's dream
5396,What white nationalists?
5397,What is a white nationalist anyway?
5398,You fail to report the reasons for the bad condition of black neighborhoods - and it is not the fault of the other races
5399,Not only taxi drivers lol i work in waikiki and i seen bunch of uber and lyft drivers are getting ticket for doing illegal u turn and running a red lights and blocking the traffics lolO’Keefe is an inherently unreliable source with a long history of deception
5400,The purple shirt mob
5401,sorry Larry but your eyes are brown cause you are so full of dog dodo
5402,"So dimwit donnie is out today beating the Cuba deadhorse, they should broadcast his rant in black and white"
5403,"""What anyone from The Rebel was doing at a so-called ‘unite the right’ rally that was really an anti-Semitic white power rally is beyond me"
5404,"Refugees are not ""illegals"", neither are green card holders or USA military vets"
5405,"Now as a further gesture Junior can suggest we remove the red maple leaf and side bars from the flag, and simply fly the White Flag here in Canada"
5406,"The angry white syndrome is not
limited to males"
5407,"""Clinton"" the conservatives code word for ""let's not discuss the sex offender we voted for and who sits in the white house, embarrassing the USA"""
5408,"the NDP implemented a tax on everything ( carbon), eliminated long term electricity contracts with a misguided green strategy which will triple the electricity costs for everyone and chased shell canada out of town 

She increased spending for her union base and increased taxes on the sewer rats"
5409,""", lets get the hate white people out, front and center"
5410,Please stop raising red herrings
5411,"As a white man, I demand it of you, you have no choice :)""Harry when was the last deployment of a National Guard on a college campus?"
5412,are you saying a majority of white people over people of color did not vote Trump in?
5413,"cfbd)
When asked how a white only country can be achieved without overwhelming violence when there are over  million non-white in this country"
5414,"It will be interesting to see how many commenters will actually address the point of this editorial, acknowledging racial bias among liberal white people and their cultural ignorance"
5415,"well, IMO, persons who openly celebrate their white supremacy must not feel particularly guilty about it"
5416,Regarding the approval of the red light running cameras it is important that any revenue generated from running red lights must % stay within this state and city
5417,"""In the wake of Donald Trump’s election, the news is flooded with reports of abuse, assault, and harassment, largely of minorities, by jubilant Trump supporters celebrating the ascent of their candidate, a candidate who campaigned by appealing to white heterosexual Christian supremacy"
5418,Let's be clear on what the protests aim to do - protest against police brutality and its treatment of black Americans
5419,"

Shame on Trump to turn this argument against thoughtful and concerned black American NFL players"
5420,The current occupant of the white house is heartless and borders on evil
5421,Liberals across Canada will be wringing their hands and biting their nails when they learn that our blue-helmeted soldiers are in danger!
5422,Governor Moonbeam has California in the red by $+ billion and rising
5423,"Structural racism persists, the US is still a white supremacist nation, still colonizing land and bodies across the world and here at home"
5424,"If only white supremacists knew that Congress doesn't approve, surely they would turn from their hate and bigotry overnight"
5425,"This knee jerk response presupposes that a rational person occupies the white house and that republicans in congress are willing to either cut massive amounts from government programs and services or run up a massive deficit, or accept Trump's wishful thinking on gdp increases"
5426,"
Liberal Social agenda has done more to destroy the modern black communities than the legacy of slavery ever did"
5427,Discuss!Who in their right mind would pay to hear white bread speak?
5428,"""I am not going to stand up to show pride in a flag for a country that oppresses black people and people of color"
5429,"Some ""oppression"" Kaepernick, a black man, has been subjected to"
