,0
688,PeopleSoft said it would review a ruling by the European Union that gave Oracle #;s hostile takeover bid the green light and stood by its position that the offer undervalues the company.
689,"MacCentral - At a special music event on Tuesday, Apple took the wraps off the iPod Photo, a color iPod available in GB or GB storage capacities. The device will automatically synchronize music and photos on both Macs and PCs. Apple is shipping the new iPod Photo today for U #; or  #; depending on capacity. Also introduced today is a special iPod U, a black-clad GB model coming in mid-November for  #;. It comes with a red Click Wheel and a custom engraving of U band member signatures. More details about both new iPods will be posted shortly."
690,"CUPERTINO, Calif., Oct ,  (United Press International via COMTEX) -- Capitalizing on the success of its iPod music players and laptops California-based Apple Computer is set to open six stainless steel and white mini-stores."
691,"Reuters - Some  brown bears have been terrorising a Transylvanian mountain village\and could delay the start of the school year, local authorities say."
692,"What The Associated Press described as test pilot Michael Melvill #;s  quot;corkscrewing, white-knuckle ride quot; on the first leg of SpaceShipOne #;s successful attempt to win the \$ million X-Prize, was actually a remarkable rendition of what generations of "
693,"After Jason Giambi put on his gray No.  Yankees road jersey yesterday afternoon, he breathed a sigh of a relief. He was back in the majors."
694,"In many ways, Brambleton looks like any of the new housing developments that have popped up near Dulles Airport. Except coursing under its crisp green lawns and treeless streets is a fiber-optic network with Internet access at speeds once reserved for the largest corporations.&lt;BR&gt;\&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-""\ color=""#""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;"
695,"Famously, now, there was no scoreboard at the th green at Oakland Hills so Colin Montgomerie had no idea his putt was for the Ryder Cup."
696," NEW YORK (Reuters) - U.S. blue chips were near unchanged on  Thursday but technology stocks slipped, as a broker downgrade  on the semiconductor industry rattled investors, while  coffee-shop chain Starbucks &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=SBUX.O target=/stocks/quickinfo/fullquote""&gt;SBUX.O&lt;/A&gt; disappointed with slowing  growth."
697,"This isn't your typical, humdrum, slate-colored computer. Not only is the PC known as the hip-e almost all white, but its screen and keyboard are framed in fuzzy pink fur. Or a leopard skin design. Or a graffiti-themed pattern."
698,"NEW YORK/WASHINGTON (Reuters) - US regulators on Tuesday did not give Google Inc. the green light it needs to price its initial public offering, extending the wait for the Web search giant #;s eagerly anticipated market ..."
699,"CHICAGO -- After a decade-long court fight, printing giant RR Donnelley  amp; Sons Co. has agreed to pay \$ million to settle a race discrimination lawsuit filed by black workers at a now-closed plant."
700,The City Council passed a modified version of a controversial plan to use public funds to create a black business district in the city.
701,"Reuters - Short-sellers, Wall Street's dwindling\band of ultra-cynics, are seeing green again."
702,"Bernard Hopkins, the blue collar champion from the streets of Philadelphia, demolished Oscar De La Hoya, the long-time American golden boy, with a clinical left hook to the liver in "
703,"Forbes.com - Covad Communications (, COVD) deserves a gold star simply for surviving the Internet wipeout. Rivals like Rhythms and NorthPoint are memories. In the s Covad built the nation's largest digital subscriber line (DSL) network, offering rapid net access, but fell into Chapter  and got delisted from Nasdaq. Now the company is back from bankruptcy, trading on the o-t-c bulletin board and narrowing its losses. For 's first half the red ink shrank  to  #; million. Revenues increased a healthy  to  #; million."
704,"Hong Kong #;s top share index hit a seven-month high on Monday, with both blue chips and China stocks gaining ground as markets rallied throughout the region."
705,"Microsoft #;s chief executive has ruled out acting as the white knight for business software maker PeopleSoft, which is trying to fight off a hostile takeover from Oracle, a newspaper reported Monday."
706," NEW YORK (Reuters) - U.S. blue chips ended lower on Monday  as stock investors shrugged off lower oil prices to focus  instead on a disappointing sales forecast from Wal-Mart Stores,  but the cheaper crude sent bond and gold prices lower."
707,"Everton Football Club midfielder Tim Cahill could get the red card he received at the weekend rescinded. The Australian was shown two yellow cards by referee Steve Bennett, the second one dished out following "
708," BERLIN (Reuters) - Turkey declared it had fulfilled all the  political criteria for membership talks with the European Union  on Sunday, three days before a recommendation from the EU's  executive that will give Ankara a green light."
709,A school of Dolphins has saved a group of swimmers from a great white shark attack. The amazing rescue happened when lifeguard Rob Howes took his daughter and her friends for a swim off the northern New Zealand coast.
710,"ABUJA -- The US declaration that Sudanese government-allied militiamen have committed genocide in the Darfur region is a ''big mistake quot; that could hinder peace talks and undermine the role of African states mediating the -month conflict, Sudanese government officials said yesterday. The announcement by Secretary of State Colin L. Powell Thursday that the killing, raping, and displacement of black Africans ..."
711,"SERENA Williams showed she had learnt from the Andre Agassi school of fashion yesterday, donning denim in her first-round match. Teaming the pleated skirt with a midriff-baring studded black vest and matching "
712,"Using a novel new approach, scientists at the Imperial College in London are on the path to optical storage that dwarfs the capacities of current DVD #;s and even upcoming, blue laser-based discs."
713,"Thousands of years before white and Indian hunters drove the buffalo of America #;s Great Plains to virtual extinction, the ancestors of those lordly animals suffered a similar fate -- but it was major climate change, not hunting, that did them in, says an "
714,"Ernie Els is a red-hot favourite to win the Dunhill Championship, which begins at Leopard Creek in South Africa early tomorrow. The Big Easy is as short as - with the fixed-odds firms to brush aside a "
715,"Dressed in jeans and a white shirt, the men #;s all-around champion in Athens appeared relaxed as he helped promote a -city gymnastics exhibition tour that kicks off at the Mohegan Sun Casino on Tuesday."
716," SAN JOSE, Calif. (Reuters) - Apple Computer Inc. has hooked  up with Irish rock band U to launch the iPod U Special  Edition, a black edition of its popular digital music player  that holds up to , songs."
717,Cingular Wireless moved a step closer to its purchase of AT amp;T Wireless Services after the US Justice Department gave the green light Monday for the \$ billion deal to proceed.
718,Millions of people in the Americas have stayed up to observe a total lunar eclipse that bathed the moon in a coppery red glow and gave scientists a chance to study the Earth #;s atmosphere.
719,"Canadian Press - AL-FASHER, Sudan (AP) - Dozens of Rwandan soldiers arrived in Sudan's troubled Darfur region Sunday, the first foreign armed force deployed in the area since Arab militiamen began a rampage against black African farmers, killing thousands."
720,"AN Australian tribunal today gave the green light to a proposed alliance between Qantas Airways Ltd and Air New Zealand Ltd, even though the airlines are no longer able to pursue the tie-up the way they had planned."
721,"NEW YORK - The blue-chip Dow average ended slightly lower, while the tech-driven Nasdaq inched higher on Tuesday as investors waited for hints from the Federal Reserve about the pace of interest-rate increases on Wednesday."
722,"The bird, dubbed the  quot;Calayan Rail quot;, is the size of a small crow and has dark brown plumage and bright orange-red legs and beak, said Carl Oliveros, who helped lead the expedition that found it. "
723,(Sports Network) - The red-hot Boston Red Sox hope to continue rolling as they continue their three-game set with the Anaheim Angels this evening at Fenway Park.
724," NEW YORK (Reuters) - U.S. blue-chip stocks rose slightly on  Thursday after a court gave a boost to Altria Group Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MO.N target=/stocks/quickinfo/fullquote""&gt;MO.N&lt;/A&gt;  and other tobacco companies, but that was offset by a drop in  McDonald's Corp. on new mad-cow worries."
725,"Juliana Sasaki did not bother checking out Sony Corp #;s digital music player in Tokyo before buying her green iPod mini.  quot;I knew Sony and other companies had MP players, but "
726,"HE was the brown-eyed windsurfer with a gentle waviness to his thick hair, perched last night atop a medal stand, struggling to keep his tin voice on key as he sang a national anthem called  quot;The Hope."
727," KUALA LUMPUR, Malaysia (Reuters) - An envelope containing  suspicious white powder and threats against Americans was  delivered to the U.S. embassy in Malaysia, prompting health  checks on three staff, the embassy and police said Monday."
728,"ST. GEORGE #;S, Grenada Sept. ,  - Packing ferocious winds, Hurricane Ivan made a direct hit on Grenada Tuesday, blasting apart scores of homes and hurling hundreds of the island #;s landmark red zinc roofs through the air."
729," HEMPSTEAD, N.Y., (Sports Network) - New York Jets wide  receiver Santana Moss is probable for Sunday's AFC East  showdown against the red-hot New England Patriots. Both teams  are undefeated and will square off at Gillette Stadium in  Foxboro, MA."
730,"AP - Shirley Chisholm, the first black woman elected to Congress and an outspoken advocate for women and minorities during seven terms in the House, died Saturday near Daytona Beach, friends said. She was ."
731,"Reuters - U.S. blue chips were near unchanged on\Thursday but technology stocks slipped, as a broker downgrade\on the semiconductor industry rattled investors, while\coffee-shop chain Starbucks (SBUX.O) disappointed with slowing\growth."
732,US blue-chip stocks ended barely higher on Friday as a spike in oil prices to near record levels pared earlier gains and renewed concerns about the effect of high energy prices on consumer spending and corporate profits.
733,AP - The black-tailed prairie dog has been dropped from a list of candidates for the federal endangered species list because scientists have concluded the rodents are no longer threatened.
734,AP - Most of the turkeys gracing the nation's dinner tables Thursday have been selectively bred for their white meat for so many generations that simply walking can be a problem for many of the big-breasted birds and sex is no longer possible.
735,The th Ryder Cup had not yet begun but the corporate pavilions were already in full swing: impatient clients and red and white impatiens in place at each well-appointed table inside Nicklaus Village.
736,"MOJAVE, Calif. A test pilot yesterday made a successful foray into space marked by a white-knuckle ascent in which his rocket ship rolled at least  times in  seconds."
737,"CALGARY - The full moon may turn a deep, reddish orange on Wednesday night, astronomers say. If skies are clear, people can expect to see the colour change as the Earth #;s shadow falls over the face of the moon in a total lunar eclipse."
738,"SPACE.com - DENVER, COLORADO -- Those twin robots hard at work on Mars have transmitted teasing views that reinforce the prospect that microbial life may exist on the red planet."
739,"American Justin Gatlin roared from virtual unknown to win the blue ribband Olympic men #;s  meters race on Sunday, upstaging defending champion Maurice Greene and other more illustrious rivals."
740," PORT-AU-PRINCE, Haiti, Oct.  -- At first it looked like an old glove, black and rubbery and flattened in traffic. But a closer look revealed toenails."
741,"Apax Partners Worldwide LLP and Cinven Ltd. agreed to buy VNU NV #;s directories unit for . billion euros (\$. billion), betting they can repeat Apax #;s past success in buying and selling yellow pages assets."
742,An Australian teenager was killed by a pair of great white sharks yesterday in the country #;s second shark fatality in less than a week.
743,Rio Ferdinand has said he was ready to come off the field after Spanish fans hurled abuse at England #;s black players in Wednesday #;s match.
744,"Russia #;s embattled oil giant Yukos raised the white flag and said it would seek  quot;liquidation or bankruptcy quot; after the forced government sale of its key oilfield next month, the company said yesterday."
745,"Louisen Louis, , walked Monday in the middle of a street that resembled a small river with brown rivulets and waves. He wore sandals and had a cut on one of his big toes."
746,"LOUDON, N.H. -- Well before the green flag dropped on yesterday's Sylvania , signaling the start of the Chase for the Nextel Cup, Dale Earnhardt Jr. expressed concern about how the other  drivers would race the top  in contention for the title."
747,"Competing under a flawless blue sky in the tree-lined grove devoted to Zeus, the European gold medallist equaled American champion Adam Nelson #;s opening mark of . to capture his first major title on a countback. "
748,"AFP - Leading shares closed just above the gain line, after US indices regained some earlier losses and mining blue chips lent support, dealers said."
749,"A total of  people were killed when a car bomb detonated in a crowded street in central Baghdad on Thursday, the police said. A thick column of black smoke rose into the sky "
750,"Juliana Sasaki didn #;t bother checking out Sony Corp. #;s digital music player in Tokyo before buying her green iPod mini.  quot;I knew Sony and other companies had MP players, but they can #;t beat the mini, quot; said Sasaki, , a language teacher."
751,"&lt;p&gt;&lt;/p&gt;&lt;p&gt; By Megan Davies&lt;/p&gt;&lt;p&gt; NEW YORK (Reuters) - U.S. blue chips closed at two-monthhighs on Tuesday as a fall in oil prices eased concerns thathigh energy costs would hurt corporate profits, but there wassome caution as investors awaited a speech by Federal ReserveChairman Alan Greenspan on Wednesday.&lt;/p&gt;"
752,AP - A fossilized jaw found in an Alberta gravel pit may have cleared up a mystery for researchers wondering how brown bears originally made it across North America.
753,"AP - City officials hope there are people willing to pay plenty of money to own a vintage Playboy Bunny costume, toss green dye into the Chicago River or throw a dinner party prepared by Oprah Winfrey's chef."
754,"Northern Ireland midfielder Michael Hughes today insisted his challenge on Robbie Savage merited only a booking, not a red card. Hughes is due to miss the next World Cup qualifier against "
755,"Second in a series leading up to this weeks presidential debate, which is to focus on foreign policy. The grinding conflict between Israel and the Palestinians is the foreign policy equivalent of a black hole."
756,"Reuters - Turkey declared that it had fulfilled\all the political criteria for membership talks with the\European Union on Sunday, three days before a recommendation\from the EU's executive that will give Ankara a green light."
757,Most analysts and doctors had not expected the FDA to give Arcoxia a green light now because Merck pulled Vioxx from the market last month after a study showed it doubled patients risk of heart attacks and strokes.
758,TOKYO - Tokyo stocks ended moderately higher Friday as investors bought high-technology blue chips following recent declines. The dollar inched up against the Japanese yen.
759,"GENEVA -- As many as , refugees from Sudan's Darfur region are dying from disease and violence every month in the teeming camps where they have taken refuge, UN health agency officials said yesterday. European Union foreign ministers called yesterday for the United Nations to ''immediately investigate quot; whether atrocities by the government-backed ethnic Arab militias against the region's black African ..."
760,"Ruud Lubbers, the head of the UN refugee agency UNHCR, has urged the Sudanese government to give autonomy to the western Darfur region to help end a rebellion there which has led to massive reprisals by Arab militias against black African villagers."
761,Uruguay have put their World Cup qualifying campaign back on course with a controversial - win over Ecuador while Chile and Colombia shared four red cards and no goals in a grim encounter.
762,Black swans clash with their white rivals in a battle over a Lincoln in lake.
763,Stocks are mixed as blue chips struggle following a report of weaker-than-expected job growth but the Nasdaq is rising on a solid revenue forecast from chip maker Intel.
764,"AP - The next Congress will look slightly more like the real America, with more women, Hispanics and blacks, including the first black man to enter the Senate in a quarter century."
765,"The Kyoto Protocol has finally been given the green light and will become a binding treaty on February the th. The finalisation of the United Nations #; environmental accord, which is designed to combat global "
766,"Acer's Ferrari red model  features an AMD Athlon  processor and starts at \$,."
767,Wildlife trade talks in Bangkok give Swaziland the green light to export some of its white rhinos and bring in trophy hunters to shoot them.
768,"NASA has agreed to fund the Mars rover project for six more months, allowing two robotic vehicles to continue to study the red planet."
769,"BellSouth and SBC Partner to Buy YellowPages.com\\SBC Communications Inc. and BellSouth Corp. announced that their directory affiliates have created an Internet yellow pages partnership that has entered into a definitive agreement to acquire the online directory publisher www.yellowpages.com, Inc. The new venture will utilize the highly recognized YellowPages.com brand and ..."
770,The final night of gymnastics competition at the  Games ended with another black eye for the beleaguered sport as spectators at Olympic Indoor Hall turned their rage against a panel 
771," NEW YORK (Reuters) - U.S. blue chips ended lower on Monday  after a disappointing sales forecast from the world's biggest  retailer, Wal-Mart Stores Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WMT.N target=/stocks/quickinfo/fullquote""&gt;WMT.N&lt;/A&gt;, overshadowed a two-day  pullback in oil prices."
772,"A resurgent Kmart, home of the blue light special, is buying the once-dominant Sears department store chain in a surprising \$ billion gamble it is counting on to help both better compete with Wal-Mart and other big-box retailers."
773,LOS ANGELES -- Rap artist Snoop Dogg donned football gloves and a red University of Southern California sweat suit Tuesday to run through drills with the top-ranked Trojans football team.
774,"Securities and Exchange Commission Chairman William H. Donaldson said in an interview this week that the accounting issues the SEC must address in its investigation of mortgage funding giant Fannie Mae are ""not black and white."""
775,"AP - About , people gathered downtown Sunday, many with their mouths covered by yellow stickers reading ""Enough,"" to protest the possibility that President Hosni Mubarak might run for a fifth term or that his son, Gamal, might succeed him."
776,AP - A red-footed falcon spotted for the first time in North America is enticing birdwatchers to Martha's Vineyard.
777,"THERE are green ones, yellow ones and even blue ones. But how many beetle-coloured Smarties have you tried? Red Smarties get their bright colour from a dye made from dried and crushed insects."
778,NASA has launched the fastest-swivelling space observatory ever built to hunt the cosmos for clues to violent celestial explosions that some astronomers believe mark the birth of black holes.
779,"BellSouth's RealPages to Sell Google AdWords\\RealPages.com from BellSouth yellow pages and Google today announced an agreement whereby RealPages.com will become the first yellow pages publisher authorized to sell advertising through Google AdWords(R) to small and medium-sized local businesses. Under the multi-year agreement, BellSouth will include Google AdWords as an integral ..."
780,"Freshman receiver BJ Dennard has two relatives, best friend who are or were ASU players. University of Arizona receiver BJ Dennard has maroon and gold in his blood, but he will be wearing a blue Wildcats jersey for the game today."
781,MONTREALAlcan Inc. has given the green light to a \$. billion (US) expansion of an alumina refinery in Australia #;s Northern Territory.
782,"MOJAVE, CALIF: Completing the first leg of a quest for a \$ million prize, a test pilot took a privately financed plane past the cusp of space on Wednesday morning in a flight that had equal measures of white-knuckle moments and triumph."
783,Reuters - A Royal Dutch/Shell -led group\developing oil and gas fields in the Russian far east moved to\assure worried ecologists on Friday it is doing all it can to\protect rare gray whales living in the coastal waters.
784,AP - Some black Notre Dame alumni say the recent firing of football coach Tyrone Willingham will hamper the school's efforts to recruit and retain black students and teachers.
785,"The City Council has passed a modified version of a plan to use public funds to create a black business district in the city, voting to eliminate a requirement that only blacks get loans."
786,"As Mario Lemieux spoke, Martin Brodeur fiddled with the cap to a bottle of water in his left hand, finally fumbling it entirely. As the small piece of white plastic bounced off the dais and to the concrete "
787,"Apple is set to unveil a special edition black iPod in collaboration with U, according to a report on Forbes.com.  quot;Sources close to the group say the U edition of the popular digital music player will come "
788,TORONTO (CP) - The ever-superstitious Wayne Gretzky hopes Team Canada can wear white jerseys for Tuesday night #;s World Cup final against Finland.
789,Mars rovers Spirit and Opportunity will spend another six months crawling over the surface of the red planet and sending data back to Earth.
790,"With the next-generation DVD race hotting up, Sony says that it will begin sampling optical pick-ups featuring blue laser diodes in December this year."
791,"AP - It may fall a shade shy of catching thieves red-handed, but for farmers fed up with methamphetamine cooks filching their fertilizer, staining them pink will do just fine."
792,"ANAHEIM -- Entering the last week of a red-hot division race that is still uphill for them, the Anaheim Angels suspended their second-biggest run producer for showing up the team."
793," NEW YORK (Reuters) - U.S. blue chips inched lower on  Tuesday afternoon as investors worried that oil prices, which  jumped to another record, will eat into corporate profits and  dampen consumer spending."
794,"Reuters - Gays across France are celebrating the launch of the country's first television channel for homosexuals,\anticipating a pink mixture of fashion, travel, talk, cult movies, music and soap operas."
795,"AP - Residents of Eagle County are a diverse lot  #;  percent Hispanic, . percent black. Forty-three percent of them are college graduates. And attorneys in the Kobe Bryant rape case would love to know what they are thinking right now."
796,Go outside on Wednesday evening and take a look at the moon. It will look mighty strange. The Earth #;s dark shadow will march across the face of the moon and by : pm the moon will take on an eerie red color.
797,"Larry Ellison might not wear a red suit and a white beard, but he sure knows how to deliver the goods for his investors. Next stop after the PeopleSoft acquisition? Germany, the home base of rival SAP. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-"" color=""#""&gt;&lt;B&gt;-washingtonpost.com&lt;/b&gt;&lt;/font&gt;"
798,"Joyce Mujuru, attends the ruling ZANU-PF party annual convention in Harare, Dec. . Mujuru, a longtime member of President Robert Mugabe #;s cabinet and a veteran of the s guerrilla war against white minority "
799,Will Martha Stewart appear in Sears? Will Craftsman tools show up at Kmart? And will Sears move out of the malls and into the home of the flashing blue light?
800,Detroit head coach Steve Mariucci knew that they had an uphill climb on tap against Philadelphia on Sunday. It would have taken a perfect effort to beat the red hot Eagles at Ford Field.
801,"US blue chips ended slightly lower on Wednesday after crude oil climbed above \$ a barrel, renewing fears that high energy costs would cut into corporate profits."
802,"A week before the Chechen presidential election, President Vladimir Putin made a surprise visit to Chechnya on Sunday to lay red carnations on the grave of slain Chechen leader Akhmad Kadyrov."
803, NEW YORK (Reuters) - Coffee lovers are digging deeper into  their pockets for their daily fix of the black brew.
804," NEW YORK (Reuters) - U.S. stocks ended higher on Wednesday,  as investors shrugged off record crude oil prices and bought  beaten-down shares, pushing blue chips to close above ,  for the first time in  weeks."
805,"BRUSSELS, Dec  (AFP) - Turkish Prime Minister Recep Tayyip Erdogan arrived in Brussels late Wednesday ahead of an EU summit widely expected to give Ankara a green light to start membership negotiations with the bloc."
806,"(November , ) - That familiar jingling at store entrances this time of year might not sound as welcoming as a Christmas carol, but the bell ringing next to those red kettles is music to the Salvation Army and the clients it serves."
807,"AP - The decorative banners were red, white and blue, but Tuesday's debate between Vice President Dick Cheney and Sen. John Edwards have local officials seeing green  #; as in  million greenbacks."
808,"With his white cowboy hat, carefully creased jeans and rugged Jack Palance looks, D. Wayne Lukas seemed every bit the gunslinger as he strode into this north Texas town on Tuesday."
809,SA's blood service faces questions after President Mbeki's blood is destroyed because he is black.
810,ATHENS : America #;s  metres sprint stars threw down the gauntlet at the Olympics but their Carribean rivals replied with a double salvo of their own to give the blue riband event an added edge.
811,FULHAM #;S United old boy Andy Cole fears his former team are poised to leave their critics red-faced. The Reds haven #;t lost in the Premiership since defeat at Portsmouth six matches ago when they were being written off in the title race.
812,PARIS (AFP) - The  Formula One season was a case of one red car beating another red car as Michael Schumacher and Ferrari ran their rivals ragged.
813,"The AFL-CIO and a Boston-based consumer advocacy group sued AstraZeneca yesterday, accusing the drug manufacturer of deceptively selling doctors and patients on the idea that Nexium, the nation's most heavily advertised prescription drug, is an improved purple pill."
814,"Scientists interested in the search for life on other planets often spend their time hunting for novel life forms and unique ecosystems here on Earth. The Ro Tinto, a river in Spain with highly acidic water the color of red wine, has one group of researchers intrigued about what might be living underground."
815," NEW YORK (Reuters) - U.S. blue chips closed at two-month  highs on Tuesday as a fall in oil prices eased concerns that  high energy costs would hurt corporate profits, but there was  some caution as investors awaited a speech by Federal Reserve  Chairman Alan Greenspan on Wednesday."
816,"The convoy stopped in a single-file line: a half-dozen US armored military vehicles and one gray Nissan pickup truck, all of them idling in a dirt lot in the insurgent-controlled slum called Sadr City."
817," BLOOMFIELD HILLS, Michigan (Reuters) - Ryder Cup red faces  have not been in short supply since the first event in  but  few have been American."
818,"The family name alone, Al Maktoum, offered more than a scintilla of suspicion that we could expect something special. Never mind that victory normally materialises in the form of blue-blooded bloodstock rather from the barrel of ..."
819,"AP - Thundering fighter jets streamed the blue, white and red of the French tricolor as President Jacques Chirac on Tuesday dedicated the world's tallest bridge, a skyway span dwarfing the Eiffel Tower by more than  feet."
820,"US blue chips recovered ground on Friday after a fall in oil prices offset a profit warning from aluminum maker Alcoa Inc. (AA.N: Quote, Profile, Research) , while a tech "
821,Greater protection to great white sharks and other big fish are among successes to emerge from the world species summit.
822,"FURAWIYAH, Sudan -- Rummaging through the ashy debris of this abandoned village in a dingy gray suit, Moussa Safi is like a ghost in a ghost town."
823,AP - Marc Bulger got off to a red-hot start and a beleaguered defense held Seattle to three field goals in five trips inside the  in a - victory that earned the St. Louis Rams a first-place tie with the Seahawks in the NFC West on Sunday.
824,"Anglo-Dutch steelmaker Corus Group has swung into the black for the first time in its five-year history and says restructuring, a tight market and price hikes keep the outlook positive for ."
825,The Men in Black had no attack. The Calgary Stampeders -- sporting their black jerseys for the first time in two years -- sputtered on offence from the opening kickoff to the final gun as the Edmonton Eskimos 
826,"Analyzing the success of the iPod mini in Japan, JapanConsuming writes,  #;The iPod mini is in fact one of those all too rare examples of an ideal product for the Japanese market. It is a product that does something useful, does it really well, and looks terrific too. None of these factors on their own is enough to make the iPod mini a success; their combination, through deft and creative implementation of function, is what makes the difference. Add in some tried and tested limited supply marketing, a store that looks as good as Louis Vuitton and a high impact award winning advertising campaign that has covered Tokyo in pink, green and yellow for weeks, and some of the reasons for the iPod mini phenomenon can be understood. #; Aug "
827," NEW YORK (Reuters) - U.S. technology shares tumbled on  Friday after Intel Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=INTC.O target=/stocks/quickinfo/fullquote""&gt;INTC.O&lt;/A&gt;, the world's No.  chip  maker, slashed its revenue forecast, but blue chips were only  moderately lower as drug and industrial stocks gained."
828,Reuters - Coffee lovers are digging deeper into\their pockets for their daily fix of the black brew.
829,"AP - Scientists are tracking a  square-mile bloom of red tide algae lurking off the Gulf Coast, pointing to it as the likely cause of a mass fish kill and several dolphin deaths at the tip of the Florida peninsula."
830,Concentrations of water vapor and methane gas in certain regions of the red planet strengthen speculation that Mars could be a haven for microbial life.
831,Reuters - Back at the start of the year the\stock market's big players had the October employment report\circled in red.
832,"November ,  -- ELI MANNING is The Prince summoned to make the Giants kings of the NFL again, and New York hasn #;t hyperventilated over a quarterback like this since Joe Namath rode into town on his white horse and white shoes  years ago."
833,"The end zone must be a very scary place, with skeletons and spikes, where dark, shadowy figures with painted faces lurk. It has been a black hole, all right "
834,"Britain appointed its first black High Court judge yesterday and she predicted she would be ''the first of many. quot; The Department for Constitutional Affairs confirmed the appointment of Linda Dobbs, , the first black lawyer promoted beyond the ranks of circuit judges, who hear lesser cases. Joining the High Court will give her access to some of the country's most ..."
835,"The Zimbabwe Cricket Union was cleared on Sunday of racism by an International Cricket Council investigation. The probe was launched after  white players were dismissed for backing Heath Streak, who was "
836,"US blue-chip stocks rose slightly on Friday as government data showed better-than-expected demand in August for durable goods other than transportation equipment, but climbing oil prices limited gains."
837,"Reuters - Americans know George\Washington as the dour founding father with white hair and\ponytail depicted on U.S. currency, but most people have little\idea what the nation's first president really looked like\beyond this stock image."
838,"The jingling bells, smiling face and clanking red kettle have become as much a signature to the approach of Christmas as shopping-mall Santas."
839,AP - The Monterey Bay Aquarium has an unusual visitor that experts are hoping will be a permanent houseguest: a great white shark.
840,"Google Flaws and Fixes\\There have been many criticisms recently of Google and it's page rank algorithm. First, to the criticisms of Google itself. Has anyone noticed that Google currently indexes  billion odd web pages? Very few of us had the time to trod through Google's white paper, but those ..."
841,Securify founder Taher Elgamal says a patchwork mentality has effectively turned network security into an IT budget black hole.
842,"Hunters have shot dead the last female brown bear native to the Pyrenees, condemning the species to extinction and causing an  quot;environmental catastrophe quot; for France, the government said."
843,"DSSELDORF, GERMANY - Siemens AG has received the green light from operators to offer a patch for a software defect in some of its  series mobile phones that could cause hearing damage, the Munich-based manufacturer said Tuesday in a statement."
844,"AP - Two Italian women working for an aid agency in Iraq have been kidnapped, the agency said Tuesday. Gunmen in olive green uniforms broke into the group's Baghdad offices and took the women along with two Iraqis, neighbors said."
845,"After a ride of some  miles straight up, SpaceShipOne paused poetically in the weightless black above the Mojave Desert."
846,"Erika, the latest offering from the Barbie franchise, wears a blue peasant dress and flowered headband. She carries a small plastic cat, plus a set of Barbie essentials: a comb, brush, mirror and perfume bottle."
847,Following Monday #;s announcement that a black economic empowerment (BEE) consortium had concluded an agreement to acquire the remaining .
848,"Ceremonies are planned near Agra, where the white marble monument to love was built in the th century as a tomb for emperor Shah Jahan #;s most beloved wife."
849,London  leaders today called on their Madrid rivals to condemn the racist abuse suffered by black England players in the Spanish capital.
850,"The BD-HD will be the third recorder on the market to support the Blu-ray Disc format, which is one of two blue-laser based formats fighting to become the de-facto optical disc standard for high-definition video content."
851,"Reuters - The soft orange glow of a common\Caribbean coral comes not from the coral itself but from\bacteria that live inside it, U.S. scientists said on Thursday."
852,"October , . England captain David Beckham has escaped disciplinary action by the Football Association for his deliberate yellow card against Wales."
853,"BRENT PELHAM, England -- The morning chill was broken with sherry, served on silver platters to riders in smartly tailored red coats, leather crops tucked neatly under their arms. With the shrill blast of a bugle, the chattering was over and the Puckeridge Hunt -- a tradition since  -- was on."
854,"Andy Roddick, Mardy Fish and the Bryan brothers hope to add to Davis Cup lore this weekend when they assume the monstrous underdog role, facing Spain on their home red dirt in front of an expected record-setting crowd in Seville."
855," NEW YORK (Reuters) - U.S. blue chips were little changed on  Tuesday as an upgrade on Caterpillar Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CAT.N target=/stocks/quickinfo/fullquote""&gt;CAT.N&lt;/A&gt; and a  three-session drop in oil prices offset weakness in technology  shares."
856,"About , of the sleek black devices, able to play movies, music and games, went on sale early Sunday morning as part of a drive by Sony to loosen rival Nintendo #;s iron grip on the market for handheld game machines."
857,"In New York, US blue chips closed near the unchanged mark Thursday in ultra-light volume, but technology stocks slipped lower after a broker cut its growth forecast on the semiconductor industry."
858,ANKARA: The European Commission is widely expected to give Turkey the green light to start EU entry talks in a progress report due to be published on Wednesday.
859,"New ventilation units blast curtains of purified air between patients and nurses in Washington Hospital Center's emergency room. Outside, yellow tarpaulins and water taps can decontaminate people on the sidewalk."
860,"Researchers have sequenced the genome of the red jungle fowl, an early version of what we know today as the chicken, giving scientists new insight to many human diseases and possibly avian flu."
861,"Despite all the reports about SETI discovering a likely signal from an alien civilisation, you shouldn #;t squint skywards just yet looking for a spherical disc from which little green men will hop out."
862,The Toronto Stock Exchange cruised to a flat close yesterday as the latest rise in oil prices propelled energy stocks higher. But New York blue chips finished lower as the price of oil ended above \$ (US) a 
863,Apple's music player now has a color screen--and shows photos. Also: U edition comes in basic black.
