,0
219,"Polo (Persian: چوگان ""chogān"") is a team sport played on horseback. The objective is to score goals against an opposing team. Players score by driving a small white plastic or wooden ball into the opposing team's goal using a long-handled mallet. The traditional sport of polo is played on a grass field up to  by . Each polo team consists of four riders and their mounts."
220,"The University of Wollongong Titans (or UOW Titans) is an Australian rugby league football team based in Wollongong. The club are a part of Country Rugby League and competes in the Illawarra Rugby League premiership. The club plays out of University Oval, Wollongong. The Titans wear red, navy and white jerseys. An earlier team from the University of Wollongong were nicknamed the ""Books""."
221,"PSR B+ is a pulsar with a period of . seconds and a pulse width of . seconds. Discovered by Jocelyn Bell Burnell and Antony Hewish on November , , it is the first discovered radio pulsar. The power and regularity of the signals were briefly thought to resemble an extraterrestrial beacon, leading the source to be nicknamed LGM- (for ""little green men"")."
222,"Okra or okro ( or ), known in many English-speaking countries as ladies' fingers or ochro, is a flowering plant in the mallow family. It is valued for its edible green seed pods. The geographical origin of okra is disputed, with supporters of West African, Ethiopian, and South Asian origins. The plant is cultivated in tropical, subtropical and warm temperate regions around the world."
223,"The West Rail Line () is one of the MTR lines in Hong Kong, indicated by the colour dark magenta. It was formerly known as the KCR West Rail (九廣西鐵 ). The line connects Hung Hom Station in Kowloon and Tuen Mun Station in Tuen Mun, . km away, in  minutes. The railway runs through the cities of Kowloon, Castle Peak and Tsuen Wan."
224,"The West Rail Line () is one of the MTR lines in Hong Kong, indicated by the colour dark magenta. It was formerly known as the KCR West Rail (九廣西鐵 ). The line connects Hung Hom Station in Kowloon and Tuen Mun Station in Tuen Mun, . km away, in  minutes. The railway runs through the cities of Kowloon, Castle Peak and Tsuen Wan."
225,"Dahlia coccinea is a species in the genus Dahlia, family Asteraceae. Common name is ""red dahlia"" although the flowers can be orange or occasionally yellow as well as the more common red. The species is native to Mexico but has long been cultivated in other countries for its showy flowers."
226,"Polo (Persian: چوگان ""chogān"") is a team sport played on horseback. The objective is to score goals against an opposing team. Players score by driving a small white plastic or wooden ball into the opposing team's goal using a long-handled mallet. The traditional sport of polo is played on a grass field up to  by . Each polo team consists of four riders and their mounts."
227,"Polo (Persian: چوگان ""chogān"") is a team sport played on horseback. The objective is to score goals against an opposing team. Players score by driving a small white plastic or wooden ball into the opposing team's goal using a long-handled mallet. The traditional sport of polo is played on a grass field up to  by . Each polo team consists of four riders and their mounts."
228,"Culver City High School is the main public high school of the Culver City Unified School District (CCUSD) in Culver City, California. It was opened in . The school's colors are blue and silver, and the mascot is the centaur. As of , its enrollment was roughly ,. Culver City High School is recognized as a California Distinguished School, earning the honor in ."
229, Flowers () is a  film directed by Wang Xiaoshuai centered on a boy named Wang Han who loses his white shirt which shows that he is his school's best gymnast. The loss of the shirt is to take on greater metaphorical meaning as the film progresses which is inspired by the director's own experience as a youth during the cultural revolution and the more general confusion of childhood.
230,"The paloma (Spanish for ""dove"") is a tequila-based cocktail. This drink is most commonly prepared by mixing tequila with a grapefruit-flavored soda such as Fresca, Squirt, or Jarritos and served on the rocks with a lime wedge. This drink also has the option of adding salt to the rim of the glass."
231,Brahmachari (English: Celibate ) is a  black and white Marathi film. The film was directed by Master Vinayak and written by Pralhad Keshav Atre and starred Master Vinayak himself along with Meenakshi Shirodkar in lead roles. The film was a political satire targeted on the Hindu nationalist organization Rashtriya Swayamsevak Sangh. The film was also made in Hindi language.
232,"Camassia cusickii, common name Cussick's camas, is a species of plant in the Asparagaceae family (subfamily Agavoideae). It is native to parts of North America. It has linear leaves with parallel venation and flowers in parts of three. The flowers are usually ice blue or baby blue in color, although they can be various shades of blue, cream and white."
233,"Camassia cusickii, common name Cussick's camas, is a species of plant in the Asparagaceae family (subfamily Agavoideae). It is native to parts of North America. It has linear leaves with parallel venation and flowers in parts of three. The flowers are usually ice blue or baby blue in color, although they can be various shades of blue, cream and white."
234,"A grasshopper is a sweet, mint-flavored, after-dinner drink. The name of the drink derives from its green color, which comes from crème de menthe. The drink reputedly originated at Tujague's, a landmark bar in the French Quarter of New Orleans, Louisiana, and was invented by its owner, Philip Guichet. The drink gained popularity during the s and s throughout the American South."
235,"Proctor is a former town located in Swain County, North Carolina, U.S.A. It was on Hazel Creek. It is named after Moses Proctor, first white settler to this area. The town was flooded by Fontana Lake, which was created by the construction of the Fontana Dam, and remains submerged unless lake levels are very low."
236,"A grasshopper is a sweet, mint-flavored, after-dinner drink. The name of the drink derives from its green color, which comes from crème de menthe. The drink reputedly originated at Tujague's, a landmark bar in the French Quarter of New Orleans, Louisiana, and was invented by its owner, Philip Guichet. The drink gained popularity during the s and s throughout the American South."
237,"Wallace Houston Terry, II (April ,  – May , ) was an African-American journalist and oral historian, best known for his book about black soldiers in Vietnam, ""Bloods: An Oral History of the Vietnam War"" (), which served as a basis for the  crime thriller ""Dead Presidents""."
238,"The white tiger or bleached tiger is a pigmentation variant of the Bengal tiger, which is reported in the wild from time to time in the Indian states of Assam, West Bengal and Bihar in the Sunderbans region and especially in the former State of Rewa. Such a tiger has the black stripes typical of the Bengal tiger, but carries a white or near-white coat."
239,"Phenazine is an organic compound with the formula (CH)N. It is a dibenzo annulated pyrazine, and the parent substance of many dyestuffs, such as the toluylene red, indulines, and safranines (and the closely related eurhodines). Phenazine crystallizes in yellow needles, which are only sparingly soluble in alcohol. Sulfuric acid dissolves it, forming a deep-red solution."
240,"The white tiger or bleached tiger is a pigmentation variant of the Bengal tiger, which is reported in the wild from time to time in the Indian states of Assam, West Bengal and Bihar in the Sunderbans region and especially in the former State of Rewa. Such a tiger has the black stripes typical of the Bengal tiger, but carries a white or near-white coat."
241,"The University of Wollongong Titans (or UOW Titans) is an Australian rugby league football team based in Wollongong. The club are a part of Country Rugby League and competes in the Illawarra Rugby League premiership. The club plays out of University Oval, Wollongong. The Titans wear red, navy and white jerseys. An earlier team from the University of Wollongong were nicknamed the ""Books""."
242,"Culver City High School is the main public high school of the Culver City Unified School District (CCUSD) in Culver City, California. It was opened in . The school's colors are blue and silver, and the mascot is the centaur. As of , its enrollment was roughly ,. Culver City High School is recognized as a California Distinguished School, earning the honor in ."
243,"""Exhausted"" is the first Foo Fighters release and the lead single from the debut album. It was only issued as a promotional single, pressed on black "" vinyl. The song is notable for being the first original Foo Fighters track released to the public, when it premiered January ,  on Eddie Vedder's Self-Pollution Radio broadcast."
244,"The University of Wollongong Titans (or UOW Titans) is an Australian rugby league football team based in Wollongong. The club are a part of Country Rugby League and competes in the Illawarra Rugby League premiership. The club plays out of University Oval, Wollongong. The Titans wear red, navy and white jerseys. An earlier team from the University of Wollongong were nicknamed the ""Books""."
245,"A grasshopper is a sweet, mint-flavored, after-dinner drink. The name of the drink derives from its green color, which comes from crème de menthe. The drink reputedly originated at Tujague's, a landmark bar in the French Quarter of New Orleans, Louisiana, and was invented by its owner, Philip Guichet. The drink gained popularity during the s and s throughout the American South."
246,"Rudolph the Red-Nosed Reindeer is a legendary reindeer, created by Robert Lewis May, usually depicted as a young fawn who barely has antlers, with a glowing red nose, popularly known as ""Santa's ninth reindeer."" When depicted, he is the lead reindeer pulling Santa's sleigh on Christmas Eve. The luminosity of his nose is so great that it illuminates the team's path through inclement winter weather."
247,"Phenazine is an organic compound with the formula (CH)N. It is a dibenzo annulated pyrazine, and the parent substance of many dyestuffs, such as the toluylene red, indulines, and safranines (and the closely related eurhodines). Phenazine crystallizes in yellow needles, which are only sparingly soluble in alcohol. Sulfuric acid dissolves it, forming a deep-red solution."
248,"Chelone is a genus of four species of perennial herbaceous plants native to eastern North America. They all have similarly shaped flowers (which led to the name turtlehead due to their resemblance to the head of a turtle), which vary in color from white to red, purple or pink. ""C. cuthbertii"", ""C. glabra"", and ""C. lyonii"" are diploid and ""C. obliqua"" is either tetraploid or hexaploid."
249,"Nocturna Artificialia is the first credited film directed and produced by the Brothers Quay, Timothy and Stephen. ""This British fraternal directing team is known for their avant-garde puppet films."" Rather than dialog, this film uses shadows and music to create the dream-like state of the main character and his journey on a red tram at night."
250,"Polo (Persian: چوگان ""chogān"") is a team sport played on horseback. The objective is to score goals against an opposing team. Players score by driving a small white plastic or wooden ball into the opposing team's goal using a long-handled mallet. The traditional sport of polo is played on a grass field up to  by . Each polo team consists of four riders and their mounts."
251,"Skinheads USA: Soldiers of the Race War is a  HBO documentary film about a group of white power skinheads involved in the neo-Nazi movement in the Southern state of Alabama. The film featured the white supremacist Bill Riccio, the then leader of the Aryan Youth Front. Other Klan organizations were also featured."
252,"A grasshopper is a sweet, mint-flavored, after-dinner drink. The name of the drink derives from its green color, which comes from crème de menthe. The drink reputedly originated at Tujague's, a landmark bar in the French Quarter of New Orleans, Louisiana, and was invented by its owner, Philip Guichet. The drink gained popularity during the s and s throughout the American South."
253,"Polo (Persian: چوگان ""chogān"") is a team sport played on horseback. The objective is to score goals against an opposing team. Players score by driving a small white plastic or wooden ball into the opposing team's goal using a long-handled mallet. The traditional sport of polo is played on a grass field up to  by . Each polo team consists of four riders and their mounts."
254,"Proctor is a former town located in Swain County, North Carolina, U.S.A. It was on Hazel Creek. It is named after Moses Proctor, first white settler to this area. The town was flooded by Fontana Lake, which was created by the construction of the Fontana Dam, and remains submerged unless lake levels are very low."
255,"Camassia cusickii, common name Cussick's camas, is a species of plant in the Asparagaceae family (subfamily Agavoideae). It is native to parts of North America. It has linear leaves with parallel venation and flowers in parts of three. The flowers are usually ice blue or baby blue in color, although they can be various shades of blue, cream and white."
256,"Winston-Salem State University (WSSU), a constituent institution of the University of North Carolina, is a historically black public research university located in Winston-Salem, North Carolina, United States. It is a member-school of the Thurgood Marshall College Fund. WSSU is an accredited university offering baccalaureate and graduate programs to a diverse student population."
257,"Skinheads USA: Soldiers of the Race War is a  HBO documentary film about a group of white power skinheads involved in the neo-Nazi movement in the Southern state of Alabama. The film featured the white supremacist Bill Riccio, the then leader of the Aryan Youth Front. Other Klan organizations were also featured."
258,Brahmachari (English: Celibate ) is a  black and white Marathi film. The film was directed by Master Vinayak and written by Pralhad Keshav Atre and starred Master Vinayak himself along with Meenakshi Shirodkar in lead roles. The film was a political satire targeted on the Hindu nationalist organization Rashtriya Swayamsevak Sangh. The film was also made in Hindi language.
259,"A grasshopper is a sweet, mint-flavored, after-dinner drink. The name of the drink derives from its green color, which comes from crème de menthe. The drink reputedly originated at Tujague's, a landmark bar in the French Quarter of New Orleans, Louisiana, and was invented by its owner, Philip Guichet. The drink gained popularity during the s and s throughout the American South."
260,"""Exhausted"" is the first Foo Fighters release and the lead single from the debut album. It was only issued as a promotional single, pressed on black "" vinyl. The song is notable for being the first original Foo Fighters track released to the public, when it premiered January ,  on Eddie Vedder's Self-Pollution Radio broadcast."
261,"Proctor is a former town located in Swain County, North Carolina, U.S.A. It was on Hazel Creek. It is named after Moses Proctor, first white settler to this area. The town was flooded by Fontana Lake, which was created by the construction of the Fontana Dam, and remains submerged unless lake levels are very low."
262,"Camassia cusickii, common name Cussick's camas, is a species of plant in the Asparagaceae family (subfamily Agavoideae). It is native to parts of North America. It has linear leaves with parallel venation and flowers in parts of three. The flowers are usually ice blue or baby blue in color, although they can be various shades of blue, cream and white."
263,"A grasshopper is a sweet, mint-flavored, after-dinner drink. The name of the drink derives from its green color, which comes from crème de menthe. The drink reputedly originated at Tujague's, a landmark bar in the French Quarter of New Orleans, Louisiana, and was invented by its owner, Philip Guichet. The drink gained popularity during the s and s throughout the American South."
264,"Proctor is a former town located in Swain County, North Carolina, U.S.A. It was on Hazel Creek. It is named after Moses Proctor, first white settler to this area. The town was flooded by Fontana Lake, which was created by the construction of the Fontana Dam, and remains submerged unless lake levels are very low."
265,"Phenazine is an organic compound with the formula (CH)N. It is a dibenzo annulated pyrazine, and the parent substance of many dyestuffs, such as the toluylene red, indulines, and safranines (and the closely related eurhodines). Phenazine crystallizes in yellow needles, which are only sparingly soluble in alcohol. Sulfuric acid dissolves it, forming a deep-red solution."
266,Brahmachari (English: Celibate ) is a  black and white Marathi film. The film was directed by Master Vinayak and written by Pralhad Keshav Atre and starred Master Vinayak himself along with Meenakshi Shirodkar in lead roles. The film was a political satire targeted on the Hindu nationalist organization Rashtriya Swayamsevak Sangh. The film was also made in Hindi language.
267,"Johnny Allegro is a black and white  American film noir, starring George Raft, Nina Foch, Will Geer, and George Macready. An ex-gangster (Raft) working as a federal agent runs afoul of a crime lord (Macready) who enjoys hunting humans for sport. The picture was directed by Ted Tetzlaff and produced by Columbia Pictures."
268,"Dahlia coccinea is a species in the genus Dahlia, family Asteraceae. Common name is ""red dahlia"" although the flowers can be orange or occasionally yellow as well as the more common red. The species is native to Mexico but has long been cultivated in other countries for its showy flowers."
269,"Ipomoea cairica is a species of morning glory which has many common names, including mile-a-minute vine, Messina creeper, Cairo morning glory, coast morning glory and railroad creeper. This vining perennial has palmate leaves and large, showy white to lavender flowers. Each fruit matures at about  cm across and contains hairy seeds."
270,"Dahlia coccinea is a species in the genus Dahlia, family Asteraceae. Common name is ""red dahlia"" although the flowers can be orange or occasionally yellow as well as the more common red. The species is native to Mexico but has long been cultivated in other countries for its showy flowers."
271,"Teeth is a  black comedy horror film written and directed by Mitchell Lichtenstein. The movie stars Jess Weixler and was produced by Lichtenstein on a budget of US$ million. The film premiered at the Sundance Film Festival on January , , and was distributed by Roadside Attractions for a limited release in the United States."
272,"Rhodochiton is a genus of flowering plants within the family Plantaginaceae, native to southern Mexico and neighbouring Guatemala. They climb by means of twining leaf stalks. One of the three species, ""Rhodochiton atrosanguineus"", the purple bell vine, is grown as an ornamental plant. All three species are sometimes included in ""Lophospermum""."
273,"Chlorophyll (also chlorophyl) is any of several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, ""chloros"" (""green"") and φύλλον, ""phyllon"" (""leaf""). Chlorophyll is essential in photosynthesis, allowing plants to absorb energy from light."
274,"Phenazine is an organic compound with the formula (CH)N. It is a dibenzo annulated pyrazine, and the parent substance of many dyestuffs, such as the toluylene red, indulines, and safranines (and the closely related eurhodines). Phenazine crystallizes in yellow needles, which are only sparingly soluble in alcohol. Sulfuric acid dissolves it, forming a deep-red solution."
275,"Chelone is a genus of four species of perennial herbaceous plants native to eastern North America. They all have similarly shaped flowers (which led to the name turtlehead due to their resemblance to the head of a turtle), which vary in color from white to red, purple or pink. ""C. cuthbertii"", ""C. glabra"", and ""C. lyonii"" are diploid and ""C. obliqua"" is either tetraploid or hexaploid."
276,"Will Vodery (October ,  - November , ) was an African-American composer, conductor, orchestrator, and arranger, and one of the few black Americans of his time to make a name for himself as a composer on Broadway, working largely for Florenz Ziegfeld."
277,"A grasshopper is a sweet, mint-flavored, after-dinner drink. The name of the drink derives from its green color, which comes from crème de menthe. The drink reputedly originated at Tujague's, a landmark bar in the French Quarter of New Orleans, Louisiana, and was invented by its owner, Philip Guichet. The drink gained popularity during the s and s throughout the American South."
278,"St Estevam is an Island in Ilhas, Goa, India. St Estevam is known also 'Juvem' and in the past was known as 'Shakecho Juvo' - the isle of vegetables - known for its long, seven-ridged, light green ladyfingers. Therefore the people of Juvem came to be nicknamed 'bhende'."
279,"The West Rail Line () is one of the MTR lines in Hong Kong, indicated by the colour dark magenta. It was formerly known as the KCR West Rail (九廣西鐵 ). The line connects Hung Hom Station in Kowloon and Tuen Mun Station in Tuen Mun, . km away, in  minutes. The railway runs through the cities of Kowloon, Castle Peak and Tsuen Wan."
280,"The West Rail Line () is one of the MTR lines in Hong Kong, indicated by the colour dark magenta. It was formerly known as the KCR West Rail (九廣西鐵 ). The line connects Hung Hom Station in Kowloon and Tuen Mun Station in Tuen Mun, . km away, in  minutes. The railway runs through the cities of Kowloon, Castle Peak and Tsuen Wan."
281,"Nocturna Artificialia is the first credited film directed and produced by the Brothers Quay, Timothy and Stephen. ""This British fraternal directing team is known for their avant-garde puppet films."" Rather than dialog, this film uses shadows and music to create the dream-like state of the main character and his journey on a red tram at night."
282,"Chlorophyll (also chlorophyl) is any of several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, ""chloros"" (""green"") and φύλλον, ""phyllon"" (""leaf""). Chlorophyll is essential in photosynthesis, allowing plants to absorb energy from light."
283,"O Drakos (Greek: Ο Δράκος ; English: ""The Ogre of Athens"" or ""The Dragon"" or ""The fiend of Athens"") is a Greek black-and-white film, produced in , directed by Nikos Koundouros. It won the award for best movie – in the first Thessaloniki Film Festival. It also took part in the Venice Film Festival."
284,"Chlorophyll (also chlorophyl) is any of several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, ""chloros"" (""green"") and φύλλον, ""phyllon"" (""leaf""). Chlorophyll is essential in photosynthesis, allowing plants to absorb energy from light."
285,"The Black Taj Mahal (""Black Taj"", ""Kaala Taj"", also ""the nd Taj"") is a legendary black marble mausoleum that is said to have been planned to be built across the Yamuna River opposite the Taj Mahal in Agra, Uttar Pradesh, India. Mughal emperor Shah Jahan is said to have desired a mausoleum for himself similar to that of the one he had built in memory of his third wife, Mumtaz Mahal."
286,"St Estevam is an Island in Ilhas, Goa, India. St Estevam is known also 'Juvem' and in the past was known as 'Shakecho Juvo' - the isle of vegetables - known for its long, seven-ridged, light green ladyfingers. Therefore the people of Juvem came to be nicknamed 'bhende'."
287,"O Drakos (Greek: Ο Δράκος ; English: ""The Ogre of Athens"" or ""The Dragon"" or ""The fiend of Athens"") is a Greek black-and-white film, produced in , directed by Nikos Koundouros. It won the award for best movie – in the first Thessaloniki Film Festival. It also took part in the Venice Film Festival."
288,"Nocturna Artificialia is the first credited film directed and produced by the Brothers Quay, Timothy and Stephen. ""This British fraternal directing team is known for their avant-garde puppet films."" Rather than dialog, this film uses shadows and music to create the dream-like state of the main character and his journey on a red tram at night."
289,"Teeth is a  black comedy horror film written and directed by Mitchell Lichtenstein. The movie stars Jess Weixler and was produced by Lichtenstein on a budget of US$ million. The film premiered at the Sundance Film Festival on January , , and was distributed by Roadside Attractions for a limited release in the United States."
290,"Chelone is a genus of four species of perennial herbaceous plants native to eastern North America. They all have similarly shaped flowers (which led to the name turtlehead due to their resemblance to the head of a turtle), which vary in color from white to red, purple or pink. ""C. cuthbertii"", ""C. glabra"", and ""C. lyonii"" are diploid and ""C. obliqua"" is either tetraploid or hexaploid."
291,"Wallace Houston Terry, II (April ,  – May , ) was an African-American journalist and oral historian, best known for his book about black soldiers in Vietnam, ""Bloods: An Oral History of the Vietnam War"" (), which served as a basis for the  crime thriller ""Dead Presidents""."
292,"Camassia cusickii, common name Cussick's camas, is a species of plant in the Asparagaceae family (subfamily Agavoideae). It is native to parts of North America. It has linear leaves with parallel venation and flowers in parts of three. The flowers are usually ice blue or baby blue in color, although they can be various shades of blue, cream and white."
293,"Polo (Persian: چوگان ""chogān"") is a team sport played on horseback. The objective is to score goals against an opposing team. Players score by driving a small white plastic or wooden ball into the opposing team's goal using a long-handled mallet. The traditional sport of polo is played on a grass field up to  by . Each polo team consists of four riders and their mounts."
294,"Polo (Persian: چوگان ""chogān"") is a team sport played on horseback. The objective is to score goals against an opposing team. Players score by driving a small white plastic or wooden ball into the opposing team's goal using a long-handled mallet. The traditional sport of polo is played on a grass field up to  by . Each polo team consists of four riders and their mounts."
295,"Rhodochiton is a genus of flowering plants within the family Plantaginaceae, native to southern Mexico and neighbouring Guatemala. They climb by means of twining leaf stalks. One of the three species, ""Rhodochiton atrosanguineus"", the purple bell vine, is grown as an ornamental plant. All three species are sometimes included in ""Lophospermum""."
296,"Polo (Persian: چوگان ""chogān"") is a team sport played on horseback. The objective is to score goals against an opposing team. Players score by driving a small white plastic or wooden ball into the opposing team's goal using a long-handled mallet. The traditional sport of polo is played on a grass field up to  by . Each polo team consists of four riders and their mounts."
297,"Navarretia is a genus of about  species of flowering plants related to the phloxes and the gilias. This is one genus of plants, among others, which are sometimes called pincushionplants. The inflorescence which bears the flowers is surrounded by frilly green bracts bearing soft spines, giving it the appearance of a pincushion. Several species are members of the vernal pool ecosystem."
298,"In the Company of Men is a  Canadian/American black comedy written and directed by Neil LaBute and starring Aaron Eckhart, Matt Malloy, and Stacy Edwards. The film, which was adapted from a play written by LaBute, and served as his feature film debut, won him the Independent Spirit Award for Best First Screenplay."
299,"Okra or okro ( or ), known in many English-speaking countries as ladies' fingers or ochro, is a flowering plant in the mallow family. It is valued for its edible green seed pods. The geographical origin of okra is disputed, with supporters of West African, Ethiopian, and South Asian origins. The plant is cultivated in tropical, subtropical and warm temperate regions around the world."
300,"PSR B+ is a pulsar with a period of . seconds and a pulse width of . seconds. Discovered by Jocelyn Bell Burnell and Antony Hewish on November , , it is the first discovered radio pulsar. The power and regularity of the signals were briefly thought to resemble an extraterrestrial beacon, leading the source to be nicknamed LGM- (for ""little green men"")."
301,"St Estevam is an Island in Ilhas, Goa, India. St Estevam is known also 'Juvem' and in the past was known as 'Shakecho Juvo' - the isle of vegetables - known for its long, seven-ridged, light green ladyfingers. Therefore the people of Juvem came to be nicknamed 'bhende'."
302,"Camassia cusickii, common name Cussick's camas, is a species of plant in the Asparagaceae family (subfamily Agavoideae). It is native to parts of North America. It has linear leaves with parallel venation and flowers in parts of three. The flowers are usually ice blue or baby blue in color, although they can be various shades of blue, cream and white."
303,"Camassia cusickii, common name Cussick's camas, is a species of plant in the Asparagaceae family (subfamily Agavoideae). It is native to parts of North America. It has linear leaves with parallel venation and flowers in parts of three. The flowers are usually ice blue or baby blue in color, although they can be various shades of blue, cream and white."
304,"Killian's is a trademark under which two red beers are produced and sold: a .% abv ale brewed in France by Heineken France, and a .% abv lager brewed in the USA by MillerCoors under license of the former. Despite the differences in the brewing methods, the marketing of both beers claim legacy to an Irish ""original recipe""."
305,"Navarretia is a genus of about  species of flowering plants related to the phloxes and the gilias. This is one genus of plants, among others, which are sometimes called pincushionplants. The inflorescence which bears the flowers is surrounded by frilly green bracts bearing soft spines, giving it the appearance of a pincushion. Several species are members of the vernal pool ecosystem."
306,"""Exhausted"" is the first Foo Fighters release and the lead single from the debut album. It was only issued as a promotional single, pressed on black "" vinyl. The song is notable for being the first original Foo Fighters track released to the public, when it premiered January ,  on Eddie Vedder's Self-Pollution Radio broadcast."
307, Flowers () is a  film directed by Wang Xiaoshuai centered on a boy named Wang Han who loses his white shirt which shows that he is his school's best gymnast. The loss of the shirt is to take on greater metaphorical meaning as the film progresses which is inspired by the director's own experience as a youth during the cultural revolution and the more general confusion of childhood.
308,"Navarretia is a genus of about  species of flowering plants related to the phloxes and the gilias. This is one genus of plants, among others, which are sometimes called pincushionplants. The inflorescence which bears the flowers is surrounded by frilly green bracts bearing soft spines, giving it the appearance of a pincushion. Several species are members of the vernal pool ecosystem."
309,"Navarretia is a genus of about  species of flowering plants related to the phloxes and the gilias. This is one genus of plants, among others, which are sometimes called pincushionplants. The inflorescence which bears the flowers is surrounded by frilly green bracts bearing soft spines, giving it the appearance of a pincushion. Several species are members of the vernal pool ecosystem."
310,"Mei Foo () is a Hong Kong MTR station located in Mei Foo Sun Chuen, Lai Chi Kok, New Kowloon. It is an interchange station between the Tsuen Wan Line and the West Rail Line, situated between Lai Chi Kok and Lai King stations on the Tsuen Wan Line and Nam Cheong Station and Tsuen Wan West stations on the West Rail Line. Mei Foo Station's livery is blue."
311,"Phenazine is an organic compound with the formula (CH)N. It is a dibenzo annulated pyrazine, and the parent substance of many dyestuffs, such as the toluylene red, indulines, and safranines (and the closely related eurhodines). Phenazine crystallizes in yellow needles, which are only sparingly soluble in alcohol. Sulfuric acid dissolves it, forming a deep-red solution."
312,"Okra or okro ( or ), known in many English-speaking countries as ladies' fingers or ochro, is a flowering plant in the mallow family. It is valued for its edible green seed pods. The geographical origin of okra is disputed, with supporters of West African, Ethiopian, and South Asian origins. The plant is cultivated in tropical, subtropical and warm temperate regions around the world."
313,"Phenazine is an organic compound with the formula (CH)N. It is a dibenzo annulated pyrazine, and the parent substance of many dyestuffs, such as the toluylene red, indulines, and safranines (and the closely related eurhodines). Phenazine crystallizes in yellow needles, which are only sparingly soluble in alcohol. Sulfuric acid dissolves it, forming a deep-red solution."
314,"Polo (Persian: چوگان ""chogān"") is a team sport played on horseback. The objective is to score goals against an opposing team. Players score by driving a small white plastic or wooden ball into the opposing team's goal using a long-handled mallet. The traditional sport of polo is played on a grass field up to  by . Each polo team consists of four riders and their mounts."
315,"""Exhausted"" is the first Foo Fighters release and the lead single from the debut album. It was only issued as a promotional single, pressed on black "" vinyl. The song is notable for being the first original Foo Fighters track released to the public, when it premiered January ,  on Eddie Vedder's Self-Pollution Radio broadcast."
316,"Proctor is a former town located in Swain County, North Carolina, U.S.A. It was on Hazel Creek. It is named after Moses Proctor, first white settler to this area. The town was flooded by Fontana Lake, which was created by the construction of the Fontana Dam, and remains submerged unless lake levels are very low."
317,"Phenazine is an organic compound with the formula (CH)N. It is a dibenzo annulated pyrazine, and the parent substance of many dyestuffs, such as the toluylene red, indulines, and safranines (and the closely related eurhodines). Phenazine crystallizes in yellow needles, which are only sparingly soluble in alcohol. Sulfuric acid dissolves it, forming a deep-red solution."
318,"Dahlia coccinea is a species in the genus Dahlia, family Asteraceae. Common name is ""red dahlia"" although the flowers can be orange or occasionally yellow as well as the more common red. The species is native to Mexico but has long been cultivated in other countries for its showy flowers."
319,"St Estevam is an Island in Ilhas, Goa, India. St Estevam is known also 'Juvem' and in the past was known as 'Shakecho Juvo' - the isle of vegetables - known for its long, seven-ridged, light green ladyfingers. Therefore the people of Juvem came to be nicknamed 'bhende'."
320,"Chelone is a genus of four species of perennial herbaceous plants native to eastern North America. They all have similarly shaped flowers (which led to the name turtlehead due to their resemblance to the head of a turtle), which vary in color from white to red, purple or pink. ""C. cuthbertii"", ""C. glabra"", and ""C. lyonii"" are diploid and ""C. obliqua"" is either tetraploid or hexaploid."
321,"Polo (Persian: چوگان ""chogān"") is a team sport played on horseback. The objective is to score goals against an opposing team. Players score by driving a small white plastic or wooden ball into the opposing team's goal using a long-handled mallet. The traditional sport of polo is played on a grass field up to  by . Each polo team consists of four riders and their mounts."
322,"The West Rail Line () is one of the MTR lines in Hong Kong, indicated by the colour dark magenta. It was formerly known as the KCR West Rail (九廣西鐵 ). The line connects Hung Hom Station in Kowloon and Tuen Mun Station in Tuen Mun, . km away, in  minutes. The railway runs through the cities of Kowloon, Castle Peak and Tsuen Wan."
323,"Phenazine is an organic compound with the formula (CH)N. It is a dibenzo annulated pyrazine, and the parent substance of many dyestuffs, such as the toluylene red, indulines, and safranines (and the closely related eurhodines). Phenazine crystallizes in yellow needles, which are only sparingly soluble in alcohol. Sulfuric acid dissolves it, forming a deep-red solution."
324,"The following list contains the aircraft used by the Royal Danish Air Force or its predecessors, the Danish Army Air Corps and Royal Danish Naval Aviation. During the Nazi occupation from  to , Danish military aviation was prohibited. The aircraft currently in use are highlighted in blue."
325,"In the Company of Men is a  Canadian/American black comedy written and directed by Neil LaBute and starring Aaron Eckhart, Matt Malloy, and Stacy Edwards. The film, which was adapted from a play written by LaBute, and served as his feature film debut, won him the Independent Spirit Award for Best First Screenplay."
326,"The following list contains the aircraft used by the Royal Danish Air Force or its predecessors, the Danish Army Air Corps and Royal Danish Naval Aviation. During the Nazi occupation from  to , Danish military aviation was prohibited. The aircraft currently in use are highlighted in blue."
327,"O Drakos (Greek: Ο Δράκος ; English: ""The Ogre of Athens"" or ""The Dragon"" or ""The fiend of Athens"") is a Greek black-and-white film, produced in , directed by Nikos Koundouros. It won the award for best movie – in the first Thessaloniki Film Festival. It also took part in the Venice Film Festival."
328,"Camassia cusickii, common name Cussick's camas, is a species of plant in the Asparagaceae family (subfamily Agavoideae). It is native to parts of North America. It has linear leaves with parallel venation and flowers in parts of three. The flowers are usually ice blue or baby blue in color, although they can be various shades of blue, cream and white."
